,hotel_name,review,rating
472,Hedong Citycenter Hotel,"(Translated by Google) Completely ignorant, so only the lowest score can be played. …",1/5
473,Hedong Citycenter Hotel,,1/5
474,Hedong Citycenter Hotel,,1/5
475,Hedong Citycenter Hotel,,1/5
476,Hedong Citycenter Hotel,,1/5
477,Hedong Citycenter Hotel,,1/5
478,Hedong Citycenter Hotel,,1/5
479,Hedong Citycenter Hotel,,2/5
480,Jordan Comfort Inn,"Unfair policies get you negative reviews.
I had to cancel at the last minute, only staying one out of six nights. I …",1/5
481,Jordan Comfort Inn,雖然接近佐敦站，但酒店的大廈與入口位置很難找，電梯兩部超小，樓層在九樓，只要出事，電梯太小不夠逃，樓梯也不夠寬讓整棟樓逃且各樓樓梯間堆放客房的垃圾與雜物增加逃生阻礙，相當不放心。,1.5/5
482,Jordan Comfort Inn,,2/5
483,Jordan Comfort Inn,不太衛生.,2.7/5
484,Jordan Comfort Inn,Cheap and convenient to go TST,3/5
485,Jordan Comfort Inn,Laggy wifi,3/5
486,Jordan Comfort Inn,位置很方便 附近有很多商圈,3/5
487,Jordan Comfort Inn,,3/5
488,Jordan Comfort Inn,还不错，就是，次所不太好，台是斜的,3.2/5
489,Jordan Comfort Inn,服務人員態度都很親切，離佐敦地鐵站真的很近就在大樓樓下，適合想省錢的旅遊住宿地點，就房間真的很小。,3.5/5
490,Manila Guest House,Was hard to find but clean enough. Dont like the area.,1/5
491,Manila Guest House,房間很差，很小，很不方便,1/5
492,Manila Guest House,"Its nice palce , rooms are very convenient , service fecility were excellent . Easy to communicate for booking and follow-up our bookings",5/5
493,Manila Guest House,We had a great stay at Manila Guest house. Warm host and was quick respond to any questions we had.,5/5
494,Manila Guest House,Good guest house for business trip,5/5
495,Manila Guest House,,5/5
496,Sweet Heart Guest House,"its pretty basic, no towel or anything provided but bedding. for the price though its very reasonable. be aware that 'sweet heart hostel' is written nowhere outside and I ended up staying in a place called 'the house' which was where my booking ended up. all in all I'd say its worth it.",4.5/5
497,Sweet Heart Guest House,"I got to the Sweetheart Guest House two hours before the check-in time, yet the staff were nice enough to let me into my room early. The room was already clean, and quite spacious as well. The location was near so ***y restaurants and the MTR, I was very satisfied with my stay.",4/5
498,Sweet Heart Guest House,"Careful! They do not have service to keep lugagge and if you complain to them, they will propose you to leave the hotel with no penalty but in fact, they will charge you complete price!!!!",1/5
499,Sweet Heart Guest House,Very convenient to go anywhere in hk. I will definitely check in again when i come back to hk. Thanks,5/5
500,Sweet Heart Guest House,"Booked this hostel. They’re working with this common scam in HK where they operate a few different hostels in the same building and use the same check-in desk for all of them. Booked this one, went to the sixth floor with our massive bags …",2/5
501,Sweet Heart Guest House,"Ill equipped, bad location and bad service, pls provide discount for residents for level 3 and 5 services",1/5
502,Sweet Heart Guest House,"The hotel’s location is very convenient, clean enough with a nice balcony, close to a shopping mall, convenience store, pharmacy",4/5
503,Sweet Heart Guest House,Affordable (cheap) accomodation in a great location in Causeway Bay Hong Kong. Staff speak limited English but are really nice and helpful. This is really cheap accomodation so bare that in mind when others are critiquing such a place. I …,5/5
504,Sweet Heart Guest House,"Traveled alone.
Easy to reach with MTR (Causeway Bay Station) walking distance 10 mins. Airport …",4/5
505,Sweet Heart Guest House,The place was actually better than expected. For the price a think it is worth it.,4.8/5
506,Mini Hotel Causeway Bay,Affordable boutique like hotel on quiet street one block behind the hustles and bustles Cauway Bay. …,5/5
507,Mini Hotel Causeway Bay,"Nice staff, nice environment",5/5
508,Mini Hotel Causeway Bay,"DIRTY TOWEL AND BED SHEET CAUSE RINGWORM
Both of us got diagnosed with FUNGAL INFECTION on our arms and body after …",1/5
509,Mini Hotel Causeway Bay,The room was nice and clean.One thing not good is beside the room talking in my room also can hear it bcs the wall is wood .,3/5
510,Mini Hotel Causeway Bay,"Visit in 2017
Correct quality by price. The atmosphere is friendly and one can feel safe, the employ at the reception quite straight to the point sometimes rude and not understanding.",4/5
511,Mini Hotel Causeway Bay,nice quiet hotel. clean.,4/5
512,Mini Hotel Causeway Bay,clean and I recommend it for couples.. a little bit small but it's ok,4/5
513,Mini Hotel Causeway Bay,"It’s my first time booking with mini hotel causeway bay, staffs are efficient and friendly. Provided useful information for my quarantine here. FYI, all quarantine travelers are tested negative before they check in to the hotel so don’t …",3/5
514,Mini Hotel Causeway Bay,"Clean and tidy, near shopping mall and MTR",4/5
515,Mini Hotel Causeway Bay,Tiny but neat rooms with a good location. Great for the price!,5/5
516,Mei Hao Boutique Hotel,My travel plans were affected due to the unexpected situation of Corona virus but this hotel not understand us. They are not refund money or reschedule of the day although it not my fault.,1/5
517,Mei Hao Boutique Hotel,没什么，只是之前的前台姐姐还可以,2.7/5
518,Mei Hao Boutique Hotel,One of many hotels off the main Nathan road and you need to look for it. Forget about 54 Nathan Road address coz numbers are not shown. Look for an electronic store with an arcade entrance next to it. Go in and immediately to the right are …,3/5
519,Mei Hao Boutique Hotel,"(Translated by Google) Really small
(Original)
真的挺小的",4/5
520,Mei Hao Boutique Hotel,"생각보다 엄청 작아요. 하지만 있을 건 다 있어요. 교통 최상. 침사추이 역 바로 근처. 잠만 자는 곳으로 good,""청결함"",""친절한 매니저"",""대중교통 편리함"",""편리한 위치"",""지하철역과 가까움"",""편리한 위치""",4.3/5
521,Mei Hao Boutique Hotel,"(Translated by Google) Easy shopping
(Original)
逛街方便",4.5/5
522,Mei Hao Boutique Hotel,還不錯，地鐵旁邊，方便。,4.8/5
523,Mei Hao Boutique Hotel,"Mei hai hotel is good, clean and tidy..
Most important thing is the staff is very nice and friendly...the location you can see nerby mtr restaurants and shopping malls..",5/5
524,Mei Hao Boutique Hotel,👍非常溫馨、老闆很親切，阿姨很用心打理，服務做到極致，很推薦大家一定要去這裡住住。,5/5
525,Mei Hao Boutique Hotel,if8ggitsttdiyditdood999e55eoyd6r9fouf9edoyxoye85roydoye55e8dkgxyye5eixyye58eee5xyyd99r8669東涌河9dyoe888r9,5/5
526,Sleep In Hotel,Its terrible there are illegal night club establishment on lower floors. I don't recommend.,1/5
527,Sleep In Hotel,Well..,2/5
528,Sleep In Hotel,,2/5
529,Sleep In Hotel,"(Translated by Google) Hotel in the city center TST. Metro stop, shopping centers, restaurants, oceanfront a few blocks away. You have to queue to take the elevator unfortunately but it is quite fast. Very secure building. Cheerful and …",3/5
530,Sleep In Hotel,,3/5
531,Sleep In Hotel,"Small rooms, as everywhere in Hong Kong for this price. But very clean and tidy. The personnel at the hostel are really nice. Would definitely recommend it!",4/5
532,Sleep In Hotel,"Decent place to stay on a budget. Rooms are clean, convient location.",4/5
533,Sleep In Hotel,"(Translated by Google) Guest house that can stay at cheap price. There is everything but it is cramped. It is in a high rise building, but it is difficult to find it because it is not kind to milestones. The host is friendly and clean and …",4/5
534,Sleep In Hotel,"(Translated by Google) The location is very good. Downstairs is the Tsim Sha Tsui MTR station. I don't have to take it for a minute.
The room is small, but it is acceptable because of its compact layout. The bed …",4/5
535,Sleep In Hotel,,4/5
536,Pearl Guest House,"Nothing premium about this place. Actually it was more like a nightmare with tiny rooms smelling of mold and water dripping onto my face from the air conditioning unit all night. No batteries on the TV remote, light bulbs missing and obviously... No windows. More like a shoebox than a room.",1/5
537,Pearl Guest House,Bad place..picture and reality not same,1/5
538,Pearl Guest House,The clerk hangs up the phone !,1/5
539,Pearl Guest House,"(Translated by Google) ☆ This is a trash-like accommodation
☆The worst hostel ever that ruined my trip
☆Summary: I was promised a refund because the toilet light was not on, and I …",1/5
540,Pearl Guest House,"(Translated by Google) It is very not recommended. If you have any questions, you must speak ""English"" if you want to contact the house. Discriminate against mainlanders and Mandarin speakers. The boss will directly hang up your phone. The …",1/5
541,Pearl Guest House,"(Translated by Google) The location reception is not right, confusing newcomers. Poor service …",1/5
542,Pearl Guest House,"(Translated by Google) Prices are cheap and service is cheap, staff are arrogant …",1/5
543,Pearl Guest House,"(Translated by Google) Bad ~ different from photos
(Original)
爛 ~和照片不同",1/5
544,Pearl Guest House,"(Translated by Google) poor
(Original)
差勁",1/5
545,Pearl Guest House,,1/5
546,Safari Hotel,"This review is for both Safari Lodge and Maharaja Lodge, as they are essentially the same place and used interchangeably. …",1/5
547,Safari Hotel,"Clean rooms, though it is small.
But believe rooms on hongkong are smaller,specifically in chungking.
But better yet stay here compare to other rooms in chungking which smells so …",5/5
548,Safari Hotel,"Accomodating receptionist.
Good place to stay for a budgetarian.
Place is near the MTR station which makes easy for us to go around HK.",5/5
549,Safari Hotel,"(Translated by Google) I stayed with my child traveling Hong Kong. Great location! Cospa is the best! There is no need to move or eat. Room is small, but it is all right if you are used to guest house. The minus point is that there is a …",4/5
550,Safari Hotel,"(Translated by Google) they were looking for an entrance for a long time, it turns out that in Hong Kong the street continues inside the building (building), and several addresses are divided by sections, and besides, several guesthouses …",4/5
551,Safari Hotel,(Translated by Google) This Hostel has the benefit that is in Block C where there are not so many accommodations and waiting to take the elevator is not as big as the A and B block where the queues are quite important. The room is 2x2 …,4/5
552,Safari Hotel,"(Translated by Google) boooooo!
(Original)
boooooo!",1/5
553,Safari Hotel,,5/5
554,Safari Hotel,,4/5
555,Safari Hotel,,5/5
556,7 Days Inn,服务员真是跟欠他钱一样，差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差,2.2/5
557,7 Days Inn,"(Translated by Google) Yin
(Original)
輜",3/5
558,7 Days Inn,早上挺吵的…,3.2/5
559,7 Days Inn,都不好，不好。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,3.5/5
560,7 Days Inn,"Clean, convenient, and there's a lot of food options nearby. Highly recommended for business, family or couples",4/5
561,7 Days Inn,(Translated by Google) This time I live in a basic room. The room is large and very good! The basic level hotel room is the biggest I have ever seen. The room was quite comfortable and I liked the big bathtub. The staff are very warm and …,4/5
562,7 Days Inn,好好好好好特别好好好好好好好好好好好好好好好好特别好好好好好好好好好好好好好好好好特别好好好好好好好好好好好好好好好好特别好好好好好好好好好好好好好好好好特别好好好好好好好好好好好好好好好好特别好好好好好好好好好好好,4/5
563,7 Days Inn,,4/5
564,7 Days Inn,,4/5
565,7 Days Inn,good locationhelpfull staffgood prompt service,5/5
566,Winland 800 Hotel,"Receptionists are super nice, though it’s the worst hotel experience in HK. Everything is broken in the room. Smoking from ceiling suction opening everyday. Window view is blocked with construction. WiFi is so bad that I cant even watch a clip.",1/5
567,Winland 800 Hotel,Location is bad. Almost all things are old. But its ok I don't expect nice because the room rate is cheaper than the other hotels.,3/5
568,Winland 800 Hotel,"Great cheaper place , rooms are larger than the other places for more money , stayed for 6 months, nice walk to MTR along the wharf or small buses to MTR at a low cost. local shopping down stairs foodstuffs and two nice restaurants . …",5/5
569,Winland 800 Hotel,Not bad at all..,4/5
570,Winland 800 Hotel,"Not a 3-star hotel by any stretch of the imagination. Everything is old, cheap, and dirty. Bed has dirt on it. Water in the stand-in shower does not drain properly (so you end up standing in a pool of dirty water). Terrible. Never again.",1/5
571,Winland 800 Hotel,No toothbrush no water no slipper just for sleeping ✊🏻 Please kindly take a reference before you in.,1/5
572,Winland 800 Hotel,If your on a budget this place for you.,3/5
573,Winland 800 Hotel,Good modern high rise hotel. Check in was fast and easy. There is actually an underground mall with restaurants and other stores. I will return when I am on a lover in Hong Kong. Easily get here by taking the express train.,5/5
574,Winland 800 Hotel,"Location and not good. Far from any train station, but there is a bus to and from downtown. Room are acceptable, considering that it is cheap. Our room has a very high ceiling which is nice. The pool are not open during winter time, but …",3/5
575,Winland 800 Hotel,Good hotel. Location is terrible though. Nothing is here. Amenities are great. Breakfast options are very slim. 2 meal options. I would stay here again because of the price but I don't like the location.,4/5
576,Global Holiday Home,,2/5
577,Global Holiday Home,賓館位於鳳鳴大廈 很多風俗業經營的大廈 我的女朋友一直都被出出入入的大叔看著 感到混身不自在 而且是大陸人開的,3/5
578,Global Holiday Home,不錯，會再住,3/5
579,Global Holiday Home,,3/5
580,Global Holiday Home,,3/5
581,Global Holiday Home,"地點位置很方便，樓下有便利店，房間清潔度一般，冷氣機比較舊,整晚很嘈吵，服務員有禮,還熱心告訴我要找的地方。",3.5/5
582,Global Holiday Home,飯店的地點非常方便步行到港鐵站不用到五分鐘這次住雙人大床房一個人睡剛剛好兩個人絕對太擁擠房間還算乾淨明亮但是隔音很差,4/5
583,Global Holiday Home,還不錯喔地理位置銅鑼灣時代廣場附近 出行很方便哈哈,4/5
584,Global Holiday Home,4人房不錯，是賓館，但位置超方便,4/5
585,Global Holiday Home,地點很好，很熱鬧很方便購物的地點，睡的好，感覺也還好，房小了點，還不錯，舒服。,4/5
586,Temple Street Hotel,"Super friendly and helpful staff and a very nice small hotel. It's in a great location also, right by the night market. It's a great deal for Kowloon, and the time are fully equipped. Naturally with the price the rooms are small but that's typical for the location. I would highly recommended and I'll definitely stay again if i visit",5/5
587,Temple Street Hotel,"It's secure place to live and shop, especially for ladies. Great location 2 min walk from MTR station Jordan, B-1 exit. Staffs are really friendly and helpful. I definitely recommends to other traveler.",5/5
588,Temple Street Hotel,"Very nice hotel, clean, there was always someone to help. Very good and friendly staff, Great location. It was good a experinence. I would love to recommends to the other travellers.",5/5
589,Temple Street Hotel,"Very convenient location, all amenities inside room, near shopping mall/ famous night market restaurant/ famous night market
I believe good experience few people write and bad experiences people write …",5/5
590,Temple Street Hotel,"Stay away. Upon arrival they said hotel was full, even though I booked a week in advance. Wanted to charge me 2000hkd for one night. After fighting a while I got room for booked price. I saw them do the exact same thing to all the people who booked online, some people agreed to the higher price, others just left.",1/5
591,Temple Street Hotel,People in that place were kind a d beautiful but the place was dirty .,2/5
592,Temple Street Hotel,Verry nice hotel room is very good and nice staff,5/5
593,Temple Street Hotel,"Nice staff, too small rooms",4/5
594,Temple Street Hotel,I walked up the stairs to get to the hotel door and it was closed. I knocked and rang the doorbell a bunch of times but nobody answered. I waited about 30 mins and nobody was there. I think this us just a smash hotel.,1/5
595,Temple Street Hotel,I never been here idiot,3/5
596,7Days Inn Shenzhen Huaqiang Science Museum Railway Station,"(Translated by Google) One of the best medium hotels in Shenzhen
(Original) …",4/5
597,7Days Inn Shenzhen Huaqiang Science Museum Railway Station,,5/5
598,7Days Inn Shenzhen Huaqiang Science Museum Railway Station,,5/5
599,7Days Inn Shenzhen Huaqiang Science Museum Railway Station,,5/5
600,凯信快捷酒店,Horrible beds. Too small for a 192cm person.,2/5
601,凯信快捷酒店,,2/5
602,凯信快捷酒店,,3/5
603,凯信快捷酒店,,4/5
604,凯信快捷酒店,,4/5
605,凯信快捷酒店,Good,5/5
606,凯信快捷酒店,(Translated by Google) Shenzhen Kaixin Inn is very close to the Convention and Exhibition Center. It is convenient for taxis and convenient for eating. …,5/5
607,Idea Jar Hotel,Good to stay at the heart of the city. The huaquingbei market is very close from here. The hotel decoration and services are also good. Every room equips a gaming PC and headphones. Only thing is the rooms are very very small but for solo trip it's adjustable. The washroom shall be more clean. Everything else is superb! Happy stay 😄♥️,5/5
608,Idea Jar Hotel,Excellent location. Very clean. Comfortable beds. Clean and big bathroom. Excellent shower. The computer in the room is a great addition. Loved the common lounge. …,4/5
609,Idea Jar Hotel,"Amazing rooms with amazing prices 🔥 Even though there was a language barrier, still manage to get everything sorted.",5/5
610,Idea Jar Hotel,New way of being rich on a poor budget...,5/5
611,Idea Jar Hotel,Good for single,4/5
612,Idea Jar Hotel,"(Translated by Google) It is a hostel that student part-timers rotate around.
It's good that you can walk along the main street to the electric town and the inside of the hostel is beautiful. …",4/5
613,Idea Jar Hotel,(Translated by Google) Nice and well-accessed staff kind and cospa excellent. I was surprised to find the bed above the bathroom. …,5/5
614,Idea Jar Hotel,(Translated by Google) Clean but narrow. Towels are not available. It is only a walk away from the sunny bay and the price is normal! …,4/5
615,Idea Jar Hotel,"(Translated by Google) The location and comfort of the room with private bathroom, excellent cost and service. …",5/5
616,Idea Jar Hotel,"(Translated by Google) This guest house is like a library, convenience store, cartoon cafe …",4/5
617,Hoi to hostel,"Definitely i will not recommend this hostel to my friends and relatives, no wifi, smaller rooms and they are not accommodating receptionist.don’t believe what’s in the picture site it will not the same as you enter their rooms.the towels …",1/5
618,Hoi to hostel,"Place is awesome, Internet sucks.",1/5
619,Hoi to hostel,(Translated by Google) It 's getting cold. ㅠ ㅠ It' s going back to my neck ... It 's completely noisy at night. ㅠ Lovers are going to fight and go out ... I'll give you more money and sleep well ... …,1/5
620,Hoi to hostel,,1/5
621,Hoi to hostel,,1/5
622,Hoi to hostel,"(Translated by Google) Location relative to the subway and excellent communication. I did not like it myself. Tight because small rooms, dingy. …",2/5
623,Hoi to hostel,Basic private room. Well priced. Receptionist don't speak much English. Better to use Chinese. They were helpful especially since I had to check out early they returned my key deposit the night before and gave good advice about the airport bus.,3/5
624,Hoi to hostel,The main receptionist was Abit angsty and I had to be shifted to another hostel which was okay I guess since the other room was bigger than the initial room I had booked. I would stay here again it I'm visiting a friend though as the location was pretty convenient.,3/5
625,Hoi to hostel,"Same owner as Timehouse, even same group as the 1 at Patterson St. Service is so so but the location is convenient",3/5
626,Hoi to hostel,"If you search the cheapest hostel in Hong Kong island, you can choose this hostel. Hoi To Hostel is near Causeway Bay Station, quite clean and many halal food near this hostel (especially Indonesia Food)",3/5
627,Lander Hotel Prince Edward,"The Lander Hotel is one of the better cost effective options in Hong Kong. It is a clean, neat and well managed hotel a bit of a walk away from the Prince Edward subway stop. It's a bit small but very comfortable once you are settled in. If …",4/5
628,Lander Hotel Prince Edward,Excellent,5/5
629,Lander Hotel Prince Edward,This is by far the smallest hotel room I've ever stayed anywhere in my entire life. The bathroom is so tiny that the shower curtain kept sticking to my back and arm. I decided to just not use the curtain and let the water flood the bathroom …,2/5
630,Lander Hotel Prince Edward,Reasonable price & convenient staycation.,4/5
631,Lander Hotel Prince Edward,"First of all, please bear in mind, you get what you paid for. For this price the rooms are reasonably small, so don't complain about it. But small rooms are very common in Hong Kong Kowloon area. If you want a standard size room, I suggest …",4/5
632,Lander Hotel Prince Edward,"I stayed here on Chinese New Year, but even so the idea of paying more than $1000 per night in the most cramped hotel bar none is criminal. If that wasn't bad enough, I had to pay a deposit by credit card only (luckily my girlfriend had one), which I found very backward.",2/5
633,Lander Hotel Prince Edward,We had two rooms. Both rooms are very small for the price paid. The beds are two inches away from each other. There is no room to move in the bathroom or in the bath stall. Rooms have a weird mildewy smoke smell. One of the rooms they …,1/5
634,Lander Hotel Prince Edward,Over all stay is ok. The best part of the hotel is the air conditioner (is my control compare to other hotel is set automatically) and opening the hotel door every time the smell great 😊😊😊😊 …,4/5
635,Lander Hotel Prince Edward,"The hotel is tidy and has a nice aroma. When I went in my room, it was a bit small and I found to shower since it was tiny. The location was eight minutes of walking to a train station.",3/5
636,Lander Hotel Prince Edward,"The location was a fair distance from a subway which was itself not in the heart of things, but from the checkpoint to the mainland its about as convenient as it can be. …",3.5/5
637,Hong Kong Guest House,We changed hostels because of the area /building. There are a lot of hotels on top of a minimart. It is a bit creepy and the place is not welcoming at all,1/5
638,Hong Kong Guest House,Not good for family,1/5
639,Hong Kong Guest House,,1/5
640,Hong Kong Guest House,,1/5
641,Hong Kong Guest House,,1/5
642,Hong Kong Guest House,,1/5
643,Hong Kong Guest House,One of the strangest experiences I've had. Basically this 'hotel' is a the 16th floor of a kinda Indian inlet store with tailors aplenty and locals living above. The outside of the upper floors look down on kind of dumping site or …,2/5
644,Hong Kong Guest House,"The room is clean, but the bathroom is really small and very cold during winter. But its very close to city center and MTR station.",2/5
645,Hong Kong Guest House,"can I have your hotel Email address please,?",2/5
646,Hong Kong Guest House,"Not good, not bad",2/5
647,Minimal Hotel . Bazaar 簡悅酒店 . 旺角,"Cozy, and nice cool place to stay overnight. Price is fine with 350khd while u can check in anytime. I was check in at 230am and they still handle it very well.",4/5
648,Minimal Hotel . Bazaar 簡悅酒店 . 旺角,Small room but convenient,3/5
649,Minimal Hotel . Bazaar 簡悅酒店 . 旺角,not bad if you are in a budget... had a good experience,4/5
650,Minimal Hotel . Bazaar 簡悅酒店 . 旺角,"Nice and clean hotel in the best area of MongKok, at walking distance from most interesting places and very close to the metro station. Rooms are large for the Hong Kong standard, and also the bathroom is large and well organized. Fridge, …",4/5
651,Minimal Hotel . Bazaar 簡悅酒店 . 旺角,"""Excellent location"",""Convenient for shopping"",""Clean"" Conveniently located in Mongkok, walking distance to Ladies Market, Langham Place. The airport bus is only 2 minutes walk away.  …",5/5
652,Minimal Hotel . Bazaar 簡悅酒店 . 旺角,The first day the taxi driver didn’t know how to arrive to the hotel. The last day we asked for a taxi in the reception of the hotel and the receptionist told us that no one taxi is available to pick up us. …,2/5
653,Minimal Hotel . Bazaar 簡悅酒店 . 旺角,Great location and easy to find. Check-in was quick and the hotel offered to store luggage at check-out. Small room as expected but okay for a single traveler. Forgot to bring an adaptor and borrowing one at the front desk was not an issue. I would stay here again.,3/5
654,Minimal Hotel . Bazaar 簡悅酒店 . 旺角,"Extremely dirty and old. Lots of pubic hair lying around the floor. The towel has hole and smells bad. The location is good but you should really consider paying an extra $100 for a far better hotel in the same street. Otherwise, a creepy night here can really ruin your trip.",1/5
655,Minimal Hotel . Bazaar 簡悅酒店 . 旺角,"Small hotel. Uncomfortable beds, dirty sheets & no fridge. Set amongst a whole lot of industrial shops.
Close to mrt & ladies market.
Pretty rough, but if it's all you can afford.",3/5
656,Minimal Hotel . Bazaar 簡悅酒店 . 旺角,"Poor service, room was not clean at all & poorly maintained!",4/5
657,Golden Wave Hotel,"Unluckily for us, there was rioting on Jordan Road outside the hotel both nights we stayed here just a few days ago, but we felt safe and at ease thanks to the warmth of the hotel owner who takes good care of his guests. He is very friendly …",5/5
658,Golden Wave Hotel,"Hotel room is small for family, but big for twin room. Price is good, room is clean n each day mineral water will be supplied to us. Owner is helpful to introduce places to eat and sightseeing spots.",3/5
659,Golden Wave Hotel,"Great location, walking distance to Jordan MRT station and friendly staff. Surrounded by several local famous restaurants open until late night. Great choice if you are looking for budget hostel for short visit in Hong Kong.",5/5
660,Golden Wave Hotel,"Strategic location, near to mrt station, & bus stop to airport, easily find food and hospitality boss",5/5
661,Golden Wave Hotel,"Location are convenient, room small and cheap.
Price are acceptable.",5/5
662,Golden Wave Hotel,"Stayed here for 4 nights for the New Year 2019 celebration. Super convenient location (Lots and lots of restaurants nearby, there are 2 shops of 7-11s just across a small street, Jordan MRT is a stone's throw away (about 1 minute away from …",5/5
663,Golden Wave Hotel,Budget Hotel with very friendly boss,5/5
664,Golden Wave Hotel,"일단 2성짜리 호텔이라서 별 기대는 안 하고 갔는데... 너무 상상 이하라 놀라서 글을 씁니다. 3층이 본 호텔이던데 그 건물 일층 어디에도 호텔 간판이 없어서 맞는 곳을 두고도 엄청 헤매야했어요. 그래도 영어 하시는 젊은 남자 분 계서서 다행이 소통은 됐는데, 진짜 건물 찾기 너무 힘들어요. 조던 역 C1출구 근처인데... 그 복잡한 곳에서 간판도 없다니...( …",1.7/5
665,Golden Wave Hotel,"리뷰 점수가 도움이 되지 못할 것 같습니다. 제가 예약한 호텔로 갔더니 영어를 하실 수 없는 직원분이 다른분을 부르시더니 동급의 다른 숙소로 옮겨주었습니다. 우리가 사용한 방은 창문이 없는 방이라서 조금 무서웠습니다. 하지만 굉장히 깨끗했고, 직원분이 친절하고, 간단한 어메니티까지 있어서 사용하기 편했습니다. 방은 화장실까지 포함해도 제 방보다도 작겠더군요. …",4.3/5
666,Golden Wave Hotel,"""친절한 매니저"" 여행하면서 처음으로 저렴한 호텔을 사용했지만 존이라는 호텔관리자 분이 영어로 친절하게 대답하고 대화해주셔서 감사했다. 홍콩가서 영어로 대화가 잘 안되서 안타까웠지만 호텔에서 이용할때 존이 질문도 해주고 답변도 다 영어로 해줘서 매우 좋았다. 정말정말 친절해서 다음에 또 방문하고 싶어 질 정도였다. 처음 숙소를 찾을때 여기가 맞나 싶을정도였지만 찾고나서 숙소 안내해줄 때 외국인인 우리를 배려해 좋은 숙소로 배치 해 줬다는 말에 감동을 받았다. 존이 매우 친절해서 홍콩에서 2박을 편안하게 묵을 수 있었다.",4.5/5
667,Kamal Traveller Hostel,"Booked for one night, they used the fact that I arrived at really late night and there was no other place to claim my credit card (which I use all the time for booking) is not good and then said they will give me another place for 900, …",1/5
668,Kamal Traveller Hostel,This very bad place not clean and hassles people and accept internet hotel booking payment while no have place for living. No respect. Bad service. I am not happy with it and I advice them to stop doing this shit . We booked me and my friend and they let everyone of us self in deferent room . It was very bad,1/5
669,Kamal Traveller Hostel,This very bad place not clean and hassles people and accept internet hotel booking payment while no have place for living. No respect. Bad service. I am not happy with it and I advice them to stop doing this shit,1/5
670,Kamal Traveller Hostel,被旅館職員耍來耍去，個人不推薦到此入住，旅館內外的衛生情況很惡劣，人生沒那麼多時間，我情願付更多的錢入住更好的酒店旅館。,1/5
671,Kamal Traveller Hostel,隔音差。沒電視看。熱水一下就沒有,1/5
672,Kamal Traveller Hostel,"(Translated by Google) Beggary hotel
I was late because I was late for the fax, but I opened it at 12 o'clock and it was late and I was kicked out because I was not checked in. Hotel cost is …",1/5
673,Kamal Traveller Hostel,"(Translated by Google) Badly
(Original)
Плохо",1/5
674,Kamal Traveller Hostel,cozy room but save money,2.5/5
675,Kamal Traveller Hostel,"(Translated by Google) Room is good, but what about toilet and shower? There are often toilets and showers set, but in this case we just put a shower on the toilet. There are no hooks for changing clothes. The key is also broken. You should …",2/5
676,Kamal Traveller Hostel,"(Translated by Google) A place to stay for a day at a national holiday
Barely caught at 140,000 won
I am being treated …",2/5
677,Homy Inn North Point,the worst ever wish i can post the photos of their filthy washroom and bed,1/5
678,Homy Inn North Point,"The rooms and beds were small. But the price was low with free towels ,free toiletries, slippers, telephones and hair dryers. It's near the North Point subway..Suitable for budget solo travelers. The building was safe. The entrance looked …",3/5
679,Homy Inn North Point,"Stayed here for 8 nights in May 2018. Enjoyed our stay, good location in Hong Kong, very close to public transport options and easy to get around from location. Rooms were small but very clean and amenable. Beds not very long, would not …",4/5
680,Homy Inn North Point,"Room was small, and not so clean. Shower area was small but luckily theres hot water. But its few meters away from mtr and lots of buses and restaurants and shops in the area.",2/5
681,Homy Inn North Point,"It's clean, it's relatively cheap especially since it's on HK Island.
You can easily move around from here, tons of food places and small convenient …",5/5
682,Homy Inn North Point,"The Homy Inn operates as a hostel so if you are trying to find an affordable spot in Hong Kong, and are willing to make some sacrifices, it might work for you. Our room was clean and tidy, the beds were good and the linens nice but be …",2/5
683,Homy Inn North Point,"Stayed in a semidouble room, quite perfect for 1 person only. Staff kind and helpful. Nice location for staying far from crowds. Nice street market just the street behind in North Point tram terminus. Excellent food court in Java Market …",3/5
684,Homy Inn North Point,Had a great stay here. Very friendly staff. Small rooms just like all of HK but good value for money. Had some trouble finding the hotel.,5/5
685,Homy Inn North Point,"I think even one star is too much for this hostel! I came into the room and there was mold everywhere, it was completely black and green around the shower and you could actually smell it in the room at some parts there were even little mold …",1/5
686,Homy Inn North Point,"It's really cheap! Beds take up half of the room. Toilet and shower are in the same bathroom, no divisions. Hangers are provided in case you need to hang stuff too! I just had difficulty finding a place to store clothing aside from our luggage. If you're on a budget, this place is decent for your stay!",4/5
687,Angel Guest House,,1/5
688,Angel Guest House,,3/5
689,Angel Guest House,"We are not loaded with cash so staying in a real hotel is not an option and I've always said whenever we are about to travel ""we don't travel to sleep in a nice bed or lounge around in a room, we are there to see everything the place has to …",4/5
690,The Cove Hostel - Tong Fuk Dolphin,"We booked a room of The Cove Hostel - Lantau Island Tong Fuk Dolphin from 6th to 7th Aug at Hostelworld. The receptionist said there was no record of booking, blamed Hostelworld for their system error. We were told we couldn’t stay in when …",1/5
