,hotel_name,review,rating
436,澳门遇莲客栈,지금 숙소에서 후기남기는데요. 아진짜 욕나오네요ㅋㅋ 자려고 누웠는데 벌레한마리가 베개 옆을 지나가네요. 참고 자려고 다시 누우려니까 한마리또발견ㅋㅋ 침대바꿔달라고 말하려고 새벽에 나갔는데 남자직원 때릴뻔했네요. 욕쓰고싶은데 후기짤릴까봐 참아요. 낮에 계신 여성두분은 참 좋았는데. 남자직원은 영어한마디도 못하고 제가 번역기 돌려서 말하니까 으응?으응?으응? 이러더니 번역기로 한다는말이 청소했다. …,1.7/5
437,澳门遇莲客栈,위치는 괜찮은데 시설이나 서비스가 엄청 별로예요,1.7/5
438,澳门遇莲客栈,저처럼 몇 푼 아낀다고 여기 예약하지말고 차라리 제발!!좀만 더 써서 좋은데서 주무세요 ㅠ 다인실 썼는데 화장실 개 더러움.카운터에 있는 단발머리 여자애 개 싸자기 없고 지 친구들 데려와서 밤새 밖에서 떠들어서 잠도 못잠^^ 그리고 금연 건물인데 왜 자꾸 담배냄새가 나는건지...절대 다시는 안감.,2/5
439,澳门遇莲客栈,위치만 좋고... 낡은 게스트하우스돈 조금 더주고 호텔가시는게 맘편함도착했는데 Host 없어서 30분은 기다렸고숙박객들한테 주인인줄알고 말걸고 무안하고;;늦게와서는 미안하다고도 안하고 무심하게 체크인...도미토리 컨디션은 그냥 가격 값 하는 수준이고별로였어요,2/5
440,澳门遇莲客栈,돈 좀 아껴보려다 간 내 인생 최악의 숙소 그렇지만 위치는 좋습니다,2/5
441,澳门遇莲客栈,그냥 돈 더 내고 호텔가시는게 좋을 듯,2/5
442,澳门遇莲客栈,,2/5
443,澳门遇莲客栈,다소 매니저가 불친절합니다. 숙박은 그냥저냥 할만해요. 청소하는 아줌마도 좀 그럼 지낼 만해요. 걍 침대도 편한편입니다.,2.2/5
444,澳门遇莲客栈,無法入睡，只能起來寫點評吧；這次被安排303靠馬路窗口的上鋪（入住時請求給予下鋪，被告知客滿了，這當然應予理解），可是八人房間，除了兩位皮膚較黑的外國客人（身上的特殊氣味令房間充滿了難以忍受的味道）外，房間裡還住了幾位做港幣生意（從他們交談中得知）的客人，凌晨三、四點鐘回來，洗澡及交談（盡管他們認為很小聲了），加上窗外過路的汽車聲，如何能入睡，另外這次住二天，才知道房間（床位）是不整理的，其他人有浴巾，我沒有，第一天我以為是偶然疏忽，自己去要了一條，可今天回來還是沒有，當然牙 …,2.7/5
445,IFu hotel,"One of the best none-casino hotel, they do provide multi lingual services and great location for none gamblers. …",5/5
446,IFu hotel,"An absolute bargain.
Comfortable and safe, but room's insulation is not good.",5/5
447,IFu hotel,"Brand-new budget hotel with nice design, warm services & great location, which is very close to the Hong Kung weekend night market（康公夜市）, & just a few minutes of walk to Avenida de Almeida Ribeiro（新馬路） and Senado Square（噴水池）. The restaurant also serves excellent western cuisine.",5/5
448,IFu hotel,"smart small room. convenient location. near bus stop is ""ponte 16"" .",5/5
449,IFu hotel,"Good place to stay, good service eazy to get to attraction places.",4/5
450,IFu hotel,"very clean and very nice the staff can speak english too
i recommend it for the first timer
its also near from the ruins of st paul and the other nice places.
If you take the bus ride the number 3 and stop in ponto 16",5/5
451,IFu hotel,"Bad time here... Service verey poor
No recomment",1/5
452,IFu hotel,"Excellent customer service, friendly, helpful",5/5
453,IFu hotel,Clean and spacious hotel for 2!,5/5
454,IFu hotel,Not welcoming front desk upon check in and check out. Not helpful staff when asking any further information. The bed is too hard to sleep. The bathroom is too small.,1/5
455,The Macau Roosevelt,Never see a hotel with such a bad organization from their event department. The staff provided wrong information to the guests. Rubbish service honestly!,1/5
456,The Macau Roosevelt,"I was asking the lady on receptionist to get me a cab and she didn’t even call actually I’ve to wait until 30and nothing’s come not even one cab, what a joke!! And unkind staff",1/5
457,The Macau Roosevelt,"The worst hotel ever. Iolated location, stupid shuttle route & service, shower drains at both room and gym are clogged, no taxi, uneatable breakfast buffet, unkind staff, and cheating promotion advertisements. I can see why no guest are here.",1/5
458,The Macau Roosevelt,Poor staff service,1/5
459,The Macau Roosevelt,"(Translated by Google) The edge of the strip is fascinating with the mark, and the position is 1/4 horse race according to the actual position. …",1/5
460,The Macau Roosevelt,"(Translated by Google) The position is wrong, the correct position is 750 meters from here. …",1/5
461,The Macau Roosevelt,超級不方便，去打裡都要打的坐計程車，住兩晚花的車費將近400港幣，接駁車少又爛，房間小又舊，只給兩瓶水跟飯店服務人員要口氣還很差，澳門五星級酒店可以這麼爛的也只有這一間，樓下的咖啡廳東西難吃又貴,1/5
462,The Macau Roosevelt,"(Translated by Google) Positioning error
(Original)
定位錯誤",1/5
463,The Macau Roosevelt,,1/5
465,Ascott Macau,"The views and location of the hotel is very good. However the cleaner is not well trained and didn’t clean our cooking area surface and tables, which are very disappointing",1/5
466,Ascott Macau,"really bad wifi. Smelly room, the tv signal is bad, the shower is too cold, no hot water. The workers there didn't tell us the checkout time or the room number.",1/5
467,Ascott Macau,"Old, rusty hotel. No nice views, dirty rugs and couches. Room had a weird smell, reception were not friendly, just not up to standards. Location was good",1/5
468,Ascott Macau,"The room has a terrible smell, was awaken by the bad smell in the middle of the night. Lots of Flies flying in the room and the washroom. Slow backage picking service. …",1/5
469,Ascott Macau,The main reason why I wanted to stay at the Ascott was to use their lovely outdoor pool. Upon arrival I find out their outdoor pool is closed till the end of June. I expressed to the reception I was disappointed that I had travelled all the …,1/5
470,Ascott Macau,"(Translated by Google) Good point: superb room identical to the photos
The bad points? Everything else. From the moment of check-in we were very badly received, not a smile, we felt almost out of place and uncomfortable. …",1/5
471,Ascott Macau,"(Translated by Google) Nine stream service!
(Original)
九流服務！",1/5
472,Ascott Macau,"(Translated by Google) There is a strong smell.
(Original)
냄새가심함",1/5
473,Ascott Macau,,1/5
475,The Macau Roosevelt,"My worst experience with this hotel!
I chose to celebrate my birthday with this hotel, my friend brought me a tailor-made cake and asked hotel staff to store it, but instead they throw away our …",1/5
476,The Macau Roosevelt,"We called operator asking for ice and ice bucket, operator told us their ice maker is broken.
We were super surprised that as a 4.5 star rated hotel( according to …",1/5
477,The Macau Roosevelt,Poor customer service. Receptionists were VERY unhelpful and not professional. My booking was not found and the receptionist simply asked me to check it with Agoda myself without much explanation. One lovely lady was kind though. She helped …,1/5
478,The Macau Roosevelt,"It took 45 minutes to get to begin check-in and then they insisted that a room with breakfast doesn't include breakfast for my son, despite the reservation indicating 3 people with breakfast. After 20 more minutes of arguing, they have in. …",1/5
479,The Macau Roosevelt,"Bad service and it is not worth for $2000 a night.
Toilet does not clear and there is still menstruation blood on the floor. Then we reported to the front desk, and they told us that they are busy and took 2 hours for room transfer.",1/5
480,The Macau Roosevelt,"I cannot believe this is a 5-star hotel. Frontdesk service is suck ( especially the reception lady call Venus.) she talks with no emotion & is rude. (No greetings & grooming. )she is soooo impolite. When I get in the room, you can see the …",1/5
481,The Macau Roosevelt,"You have to make a reservation online first. If not, they will ask you to pay way too much. Reception of this hotel is worst ever.",1/5
482,The Macau Roosevelt,"not user-friendly designs
-water spilled all over the floor with the bowl- like bathtub
- the extra crib is smaller than a person …",1/5
483,The Macau Roosevelt,I could see the blood in the toilet and on the floor,1/5
484,The Macau Roosevelt,"No complimentary bottle water, small swimming pool, small casino, poor location and far from any shops and restaurants, only a few shuttle bus a day",1/5
485,Sheraton Grand Macao,"Staff are friendly, considerate and willing to walk the extra mile to help. A Mr Ng arranged for temporary storage for our luggage when he learned that our limousine was not available. …",5/5
486,Sheraton Grand Macao,"Having been staying in Sheraton Macao for so many times, the service they provided remains at a high standard. …",5/5
487,Sheraton Grand Macao,Is excellent in-house experience. Especially Ms. Rudy from the club lounge who assist my checked-in. She is helpful and always with a big warm smile. She has arranged everything that I need before I'm asking.  …,5/5
488,Sheraton Grand Macao,"Quite a nice place, but might need to work harder on the maintainence.
For example, some of the switchs in the room are not working so well. …",4/5
489,Sheraton Grand Macao,"On the whole a very pleasant two-night stay at this establishment. Ruby at Feast and Stephy at the Bonvoy Reception were especially warm and helpful, and staff at the pools were very friendly. The suite we stayed in was comfortable. …",5/5
490,Sheraton Grand Macao,"Calling us directly instead of just sending pre arrival emails to obtain guests’ itinerary. Arrange what we need during the stay especially we are coming with 2 kids which are under 3yrs, we need a lot of support from the hotel such as the room arrangement, amenities, machines and F&B etc.",5/5
491,Sheraton Grand Macao,I would like to thanks all of the staffs for helping me a lots from check in to check out... I really like the birthday gift and feeling so happy to celebrate my birthday in Sheraton Macao. …,5/5
492,Sheraton Grand Macao,Not the newest hotel in Macau but definitely one of the best when it comes to value for money. Excellent service and convenient location. Highly recommended,5/5
493,Sheraton Grand Macao,"Staff were friendly. Room is clean. Check-in process was smooth.
Despite of Covid-19 challenge, the staff did their best providing excellent service. …",5/5
494,Sheraton Grand Macao,"I’m celebrating bithday with my friends in this stay and appreciated for every staff who has assisted me & my parties, from arrival to departure. They are very nice and have prepared some amenities which surprised us when we entered in room.",5/5
495,Legend Palace Hotel,"Beautifully designed for a hotel. Delicious food and beverage. I specifically like the pancake machine , mini and cute 🥞.Lots of choices. Vintage and aesthetic. Warm and beautiful pool, with nicely decorated cabanas.",5/5
496,Legend Palace Hotel,Beautiful living,5/5
497,Legend Palace Hotel,"Nicest head concierge, Gilbert, I’ve ever met! We didn’t stay here, but I was in a pickle as I left my phone on a shuttle bus. He worked for an hour, trying to find my phone...and he did! 100% class act.",5/5
498,Legend Palace Hotel,"Excellent hotel. Looks, feels and smells like a 5 star hotel.",5/5
499,Legend Palace Hotel,The hotel is a true Palace with all the comfort that come with it ! The bedroom and bathroom is just beautiful. You'll get such nice sleep in their bed. Very highly recommended for a short relax week end !,5/5
500,Legend Palace Hotel,"My name is Samson Chan, and I am a frequent traveler, so far I have to say this is the best hotel which I had visited, they have the best and most luxurious, opulent and find detail in their decoration. …",5/5
501,Legend Palace Hotel,"New building.
Reception: English is ok..
Other services: impossible.. u should call reception when you make a order in …",3/5
502,Legend Palace Hotel,"This casino is relatively new compare to all the others. But the size is small, and don't have many gambling machines.
The minimum bet of tables here is average, but at least here is clean. And it's walkable distance to the pier, so it's good for late games before leaving Macau",4/5
503,Legend Palace Hotel,"Amazing new hotel, great staff, got an upgrade to the Executive suite, around property is quiet, well connected to the Fisherman's wharf. In room dining was great as well.",5/5
504,Legend Palace Hotel,"Service is excellent, esp Gibert n his team from the Concierge, Shien, the Malaysian, from the front desk is remarkable. Both Gilbert n Shien's service is very delicate n considerate. The ambiance of this hotel is well appreciated, tge …",5/5
505,Studio City Macau,"When I stayed there, I went with my friends and is one of my friends birthday and when we are singing a song in front of the lift the guard of the casino was telling us rudely to shut up and the guest there next to us never told us to shut …",1/5
506,Studio City Macau,"Meh, not many things worth going for, the last place you can think of
They do have a good VR arena with lots of games
And the place is empty 24/7, no lines",1/5
507,Studio City Macau,"The service is very disappointing.
1. At 7:56 am in the morning, the doorbell rang, as someone would like to offer a cleaning service. I did not order any cleaning service!!! No apology, simply …",1/5
508,Studio City Macau,"As a frequent traveler, I do not recommend this place AT ALL! The staff were rude! There’s not much indication for directions, and signs are easily missed. I went to ask the staff for direction, she freaking pointed at the sign without …",1/5
509,Studio City Macau,Terrible service... box offices are far away from attractions so if you don't see them you have to walk all the way back. And if you have a small backpack they still make you go all the way downstairs to hand it into the cloak room.. …,1/5
510,Studio City Macau,"Another grossly large hotel. Difficult to find out where to check in.
Check in takes a while and is confusing. After posting a $1,000 room deposit, …",1/5
511,Studio City Macau,"We stayed there 3 weeks ago and they mixed up our reservations and advised the room we paid for through our travel agent wasnt paid for when we had a receipt advising it was...thye advised we cannot go to our room till it was paid, we paid …",1/5
512,Studio City Macau,You have this girl called Abby working on a Watson store.she is so rude with clients.you should avoif that kind oficial employers! Please check this situation,1/5
513,Studio City Macau,"Weird crying dinosaurs that look like knock-offs from China. Not crowded. If you want to wander around one luxury shops to kill your free time, this is the place.",1/5
514,Studio City Macau,Don't go. Can only check in at 3pm and need to checkout by 12pm. Hold hkd $1000 deposit in your credit card and only return 1 month later.,1/5
515,5footway.inn Project Ponte 16,"Do not stay in this hotel. A new tower is being built directly opposite it and It is a long way off being completed. The building work starts at 7:30am until 6pm. It is very loud with constant banging and construction, forget any chance of …",1/5
516,5footway.inn Project Ponte 16,"Humid room
Broken bath
Too small room I felt a room for 1 person.. even though booked triple room...",1/5
517,5footway.inn Project Ponte 16,No lifts available in this hotel. If you are ready to climb till 8th floor.. then go ahead. ;),1/5
518,5footway.inn Project Ponte 16,"(Translated by Google) *The hotel does not have a lift, and the upper and lower floors are all dependent on the legs (think of the situation with large luggage) *The equipment in the room is simple, no refrigerator, no wardrobe, no extra …",1/5
519,5footway.inn Project Ponte 16,"(Translated by Google) No elevator, poor sound insulation, hair dryer, desk lamps are broken.
The door of the room was originally broken and let us live. …",1/5
520,5footway.inn Project Ponte 16,"(Translated by Google) Hotel without elevator. VERY noisy rooms. Narrow corridors and people often shouting. Door closing system makes a lot of noise. I changed my room, but it didn't help. I paid in advance for six days and had to leave …",1/5
521,5footway.inn Project Ponte 16,"(Translated by Google) The room is too humid and the musty is very heavy
(Original)
房間太潮濕，霉味很重",1/5
522,5footway.inn Project Ponte 16,,1/5
525,Longzhu International Hotel,the room is smelly and dirty,1/5
526,Longzhu International Hotel,Great location service average room good,2/5
527,Longzhu International Hotel,(Translated by Google) Convenient location opposite Gongbei Port. Equipment needs to be strengthened. (The door of the toilet in the room for 2 nights cannot be closed.) ⋯ The staff at the counter is very kind. …,3/5
528,Longzhu International Hotel,樓底很低！就是3星房間標準！面積細！樓底很低！就是3星房間標準！面積細！樓底很低！就是3星房間標準！面積細！,3/5
529,Longzhu International Hotel,"(Translated by Google) Very good hotel
(Original)
很厲害的飯店",3/5
530,Longzhu International Hotel,,3/5
532,Longzhu International Hotel,Conveniently located Hotel just opposite Zhuhai Railway Station and Gongbei Customs. Good breakfast buffet with wide choice of food. Room was quite small for the price.,4/5
533,Longzhu International Hotel,Great experience and convenient location. Staff were nice and will def come back again!,4/5
534,Longzhu International Hotel,The hotel is good and I would like to recommend this hotel to all of my friends.,4/5
535,The Parisian Macao,"A valuable was ""left behind"" in my room and apparently found just after I checked out (I thoroughly checked the room before I left and it definitely was not there). Since then the staff have been extremely unhelpful. They never bothered to …",1/5
536,The Parisian Macao,"The overall service of the hotel is really really rude. Not a 5 star but 3 star hotel actually.
The security and service just simply point fingers without any smile. Rude tone, …",1/5
537,The Parisian Macao,"Non-smoking rooms reek of cigarette smoke. Do not take your family there if you care about their health.
We expected a lot better for this hefty price. …",1/5
538,The Parisian Macao,"hotel with decent atmosphere but filled with bad customers, furthermore the service was at most mediocre with many room for improvement particularly the concierge service. Can’t believe it took me 30 minutes to talk with the concierge to …",1/5
539,The Parisian Macao,"This hotel successfully ruined my family holiday.
There was a used cigarette box next to a bed in the room. …",1/5
540,The Parisian Macao,"Good hotel for leisure. there is something i don't understand... there's a sign FREE ENTRANCE to the tower, but when I go up, there is a ticket purchase window and there are guards waiting for the tickets.",1/5
541,The Parisian Macao,"As soon as I arrived at this hotel, my family went to Cafe express restaurant and there was an accident which my 6-years old son got burn because server put very hot water pot in front of my son on the table without any warning instead of …",1/5
542,The Parisian Macao,"If you r travelling here, frankly speaking you might need to post your own transportation. Coz the taxi driver here is kinda unfriendly and their charge is base on their "" standard price "" which is 200MOP ( around USD $ 20-25 ) and it only takes to somewhere within 3km.",1/5
543,The Parisian Macao,"Terrible experience!!!
When I checked in and found my room I couldn't open the door as both keys are not working! It took 15 minutes to have someone to open the door for me and I have …",1/5
544,The Parisian Macao,One star coz losin my money here..,1/5
545,L'Arc Hotel Macau,Staff are receptive and friendly. The breakfast and lunch buffet have quite the spread. …,4/5
546,L'Arc Hotel Macau,Very good,5/5
547,L'Arc Hotel Macau,"This with very nice service, they provide us a Happy anniversary! They upgrade our room and provide a free wine and sweet fruit chocolate and free snack, plus extend the check out time, we enjoy much there, thanks again.",5/5
548,L'Arc Hotel Macau,Nice place with conveniently located food and restaurants. Definitely not one of the top casinos in Macao but the place is not as crowded as other casinos.,4/5
549,L'Arc Hotel Macau,"We went to restaurant at 4th floor,fast services",5/5
550,L'Arc Hotel Macau,"Old school hotel, overall decent, restaurant however does not have much choice and taste pretty flat",4/5
551,L'Arc Hotel Macau,Grand building and good Chinese restaurant.,4/5
552,L'Arc Hotel Macau,"Good place for playing card games but there are no slot machine on site, came here for a wedding reception, food was great and service was good.",4/5
553,L'Arc Hotel Macau,"The wifi is good
The place is quite comfortable",5/5
554,L'Arc Hotel Macau,Absolutely great,5/5
555,Zhuhai Wan Yue Hotel,"Visited 2019 January at the Dim Sum restaurant and convenient to write the review here. Decent space, nice presentable environment for tea with family and friends. …",4/5
556,Zhuhai Wan Yue Hotel,"The location very near the border, it is convenient to Macau. In addition, the hotel is close to 情侣路. Have a leisure walk at the coastal pathway always a good idea and it is a best place to watching sunrise too. The room is clean and large, my family love it very much.",4.3/5
557,Zhuhai Wan Yue Hotel,Good 4 stars hotel and nice clean room. Sitting next to Zhuhai and macau border where makes easy to travel. Nice food in the hotel restaurant.,4/5
558,Zhuhai Wan Yue Hotel,"""位置好找"" This hotel is nearby boarder to Macau. The location is good. Services is also not bad. Probably book again",4.3/5
559,Zhuhai Wan Yue Hotel,Real 4 stars hotel with nice sea view ***** the Zhuhai seafront. Great food and hotel service. Room clean and good for money,4/5
560,Zhuhai Wan Yue Hotel,"We will book the hotel again, nice service and good facilities. Excellent location nearby the sea. Great!",4.5/5
561,Zhuhai Wan Yue Hotel,Good location next to china and Macau border. Good food restaurant,4/5
562,Zhuhai Wan Yue Hotel,Good location and easy access to border of Macau as well as port for ferry to HK and Shenzhen,4/5
563,Zhuhai Wan Yue Hotel,Chinesse breakfast (could be little bit more european),5/5
564,Zhuhai Wan Yue Hotel,"很好的酒店，性价比高。very nice hotel , new, clean , comfortable.",5/5
565,Zhuhai Charming Holiday Hotel,Good location. Service level from all departments are excellent. Courtesy n friendly staff. Breakfast with good spread and quality.,5/5
566,Zhuhai Charming Holiday Hotel,"Absolutely an amazing place. Excellent view if facing the sea/bridge. Pretty high tech elevators, great pool, gym has a squat rack. Elevator access to giant underground shopping mall. Bathroom design, like most Chinese hotels, is a little …",5/5
567,Zhuhai Charming Holiday Hotel,Always enjoy my stay at this hotel. But the reception service seems robotic. Can improve to be more personalized.,4/5
568,Zhuhai Charming Holiday Hotel,"Fantastic location, just next to Gongbei border which is great if you intend to make days trips to Macau. ***y places to eat around hotel. Room is clean and housekeeping service was very prompt (I asked for a charging cable). …",4/5
569,Zhuhai Charming Holiday Hotel,Top quality hotel. I had a sea view room on the 15th floor. It was very well appointed and maintained. I'll stay here again.,5/5
570,Zhuhai Charming Holiday Hotel,Very good breakfast service very good,5/5
571,Zhuhai Charming Holiday Hotel,"The location for Zhuhai Charming Holiday Hotel is easier to access. The building is grand. You can eat here as you can find a good restaurant here, and get a good entertainment with song singing with drinks too. However, the hotel price is above.",5/5
572,Zhuhai Charming Holiday Hotel,"Wonderful and charming hotel in Zhuhai, very convenient and strategic location. The Gongbei Port, Zhuhai Railway station and main citybus station all within walking distance. There's a big underground shopping paradise connected to the hotel.",5/5
573,Zhuhai Charming Holiday Hotel,"The deluxe room for the Macau viewing room are not designed properly.
1) Both the toilet and shower room shares the same sliding room as it is located …",3/5
574,Zhuhai Charming Holiday Hotel,I came across this hotel when I hanged around and window-shopped in the vicinity. This was a new hotel with some modern design and clean environment. It's worth trying to live here if you have a steep pocket.,4/5
575,Jinjiang Inn,The rooms are small but clean and it's a new hotel.it is affordable but the place not so convenient .,4/5
576,Jinjiang Inn,"(Translated by Google) Fair price, 15 minutes walk to Gongbei Pass, very convenient, new hotel, neat and clean room …",4/5
577,Jinjiang Inn,Great Hotel and so clean 💜,5/5
578,Jinjiang Inn,Nice 😊 👍 👍 👍 👍 👍 👍 👍,5/5
579,Jinjiang Inn,,5/5
580,Grand Hyatt Macau,A bit worn out but generally good.,3/5
581,Grand Hyatt Macau,"Staycationing at Grand Hyatt this April was a fantastic decision for me and my son. The hotel, right in the heart of Cotai, is literally next to the Macau Light Rail Station. Accessing it is therefore quite convenient. It is also worth …",5/5
582,Grand Hyatt Macau,"Very good atmosphere at Grand Hyatt Club. Diana walked us through all the drinks and menu that made us feel warm as at home. Excellent service , superb !",5/5
583,Grand Hyatt Macau,Great hospitality team! Thanks Jack and his team for all the lovely arrangement and we had a very memorable evening.,5/5
584,Grand Hyatt Macau,"Excellent suite, very good staff however need to have priority for in house guest to book outlet. My wife enjoyed SPA very much. I am travelling with my 17 year old daughter surprise to see kids set up with tent. RA help us to remove it quickly and arranged extra bed. Well done to Housekeeping staff overall.",5/5
585,Grand Hyatt Macau,I love this hotel!!! Very luxurious!! Beautiful interior... amazing customer service plus I was upgraded! …,5/5
586,Grand Hyatt Macau,"This is our second time staying at Grand Hyatt Macau. Other than the fantastic location, the best part was the staff. Kent, who greeted us and took us to the reception, also spent the time to offer us suggestions for lunch, dinner and …",5/5
587,Grand Hyatt Macau,"The staff here showed great service with a friendly smile, the staff by the name of Tina was very nice and welcoming by showing us to our room and answering all the questions we had. The room was very cozy, with a living room and two beds. …",5/5
588,Grand Hyatt Macau,"We have stayed at the Grand Hyatt a few times. Each time the service has been very good and special requests have been entertained well. If your room comes with Club Access, make sure to take advantage of the Grand Club Lounge for your …",5/5
589,Grand Hyatt Macau,The room was great but what truly made it a great stay was my man Randy Wong in the executive lounge. He was a true delight to speak with and helpful in every manner possible. I dont know what Grand Hyatt is paying him but I'm 100% sure he deserves more the way he treats and takes care of everyone!,5/5
590,Sands Macao,Nice casino. Have good service. Nice to visit even do not play heavily games.,4/5
591,Sands Macao,Provided the worst shuttle bus service ever. The lady who was working at the shuttle bus asked the bus driver to drive away as soon as she saw the guest running and reached nearby the bus. …,1/5
592,Sands Macao,"Saw Jack Ma of Alibaba at this casino along the hallway back in 2007 or 2008. Nobody recognized him then except for me and a friend. We smiled and waved at him, and he returned the wave.",5/5
593,Sands Macao,Great hotel with the view of Macau Fisherman's Wharf. The suite was very large and suitable for family. The gym room & swimming pool were excellent. Free shuttle bus to macao pier and Venetian hotel.,4/5
594,Sands Macao,Sands Macao Hotel is first prominently visible structure after Macao Tower while visiting there by a ferry. It is a five star well built and maintained hotel cum casino with all modern amenities. It has been beautifully decorated from …,5/5
595,Sands Macao,"My partner and I had a great time staying at the Sands hotel Macau, friendly staff and very accommodating to our needs. Even surprised my partner with a birthday cake at exactly 12 midnight. Really cool. Thanks to all the Sands team, well done and keep it up😊",5/5
596,Sands Macao,"It's location is good. Rooms are nice, clean and well maintained. Staff is supportive and well behaved. nest to Fisherman Wharf and in front you'll see flowing water. Amazing view. Good casino and gaming place.",3/5
597,Sands Macao,"Yes yes and yes. Won money, no free drinks while you gamble so that's a shame but had fun regardless. Tables are spendy, the crowed is a bit stiff but what can you expect. I'm more of a off strip back alley truck stop in Reno type person. Enjoy 😊",3/5
598,Sands Macao,"There are terminals here going to the ferry terminal, Venetian, and Parisian hotels. There is a big casino, small food court, as well as a KFC and McDonald's at the back.",4/5
599,Sands Macao,Really liked the Sands. Had a nice meal and spent about half a day there.,4/5
600,Manphool Center,,4/5
601,Manphool Center,"(Translated by Google) The banquet hall is good
(Original)
宴會廳不錯",5/5
602,Manphool Center,,5/5
604,The Venetian Macao,"Pros:
- Rooms are equipped with the best of amenities.
- the views are just too good. …",5/5
605,The Venetian Macao,"One of the largest luxurious hotel in the world
Amazing rooms and service.
Good for conference and business meeting
The stay was very comfortable and mind blowing.",5/5
606,The Venetian Macao,Absolute beauty. never seen such a hotel in life...the casino adds a cherry as a topping..,5/5
607,The Venetian Macao,"Luxury at its best, Venice in Macau.
Stayed here for a night, could not enjoy the room enough due to lack of time.
You would need two days to explore this hotel, casino and the mall. …",5/5
608,The Venetian Macao,Best but not enought time to enjoy room luxury..,5/5
609,The Venetian Macao,The spirit of modern Macao is right here. Not only shopping and hotel but a fancy casino where probably you'll win something 🙂,5/5
610,The Venetian Macao,"Very spacious rooms. gondolas, painted plasterboards just so fake.",3/5
611,The Venetian Macao,The best hotel I’ve ever been too. Is a mall itself and has hundreds of restaurants to choose from. Has over 4 swimming pools and the ambience is incredible. Also a great place for people who like to go to casinos,5/5
612,The Venetian Macao,"Lots of affordable shops for those who like shopping. However, it’s difficult to find the places due to its size and there’s not a lot of navigation when it comes to where the shops are.",3/5
613,The Venetian Macao,"Great place to be, the river it's nice and I liked North restaurant, beef noodles.",4/5
614,MGM Cotai,Are Uyghurs aloud to come in?,1/5
615,MGM Cotai,"MGM is one of the last casinos you should visit. the reasons are below - below average interiors, casino is quite small, staff is rude inside entire mgm, they are so tight on security that they keep accusing anyone and everyone over …",1/5
616,MGM Cotai,"Very very bad experience!!👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻
IF U WANNA WASTE YOUR MONEY, STAY THERE! PERSONALLY DON’T RECOMMEND! …",1/5
617,MGM Cotai,Lovely facility nice-looking restaurants but if you don't speak Chinese you will starve very few if any people in every Outlet speaks a second language confidently enough to even take your order,1/5
618,MGM Cotai,Bad karma stay away,1/5
619,MGM Cotai,Very boring,1/5
620,MGM Cotai,"(Translated by Google) The check-in experience is very poor, the room lighting is dim, the TV is reflected by the light, it is not awkward, the five-star hotel borrows basic equipment from the counter, no dehumidifier, no luggage rack, …",1/5
621,MGM Cotai,"(Translated by Google) Don't push! Make a reservation through the machine and wine plan of a travel agency ~ There is a 5-year-old child with us, and the hotel also gives us a smoking room. No change! Later I could n’t sleep, so I called …",1/5
622,MGM Cotai,"(Translated by Google) On August 4th, the family booked 3 rooms. After waiting for the left and the half, the room was checked in. After returning to the house at 11:00 in the evening, I found that the house was broken and could not use the …",1/5
623,MGM Cotai,"(Translated by Google) The casino staff has a bad service attitude, the non-smoking area has a smell of smoke, and the seats in the venue are dirty, and will not go again in the future. …",1/5
624,Altira Macau,The only hotel in Macau that hires failed race car drivers as bus drivers. You’re already crossing on a crosswalk? They will still keep their foot on the gas just not to stop like uncivilised animals. No other hotels bus drivers do this. Pathetic,1/5
625,Altira Macau,"(Translated by Google) Today, I went to the 2nd floor Mocha 2 elevators were broken, it is really troublesome to detour to the main entrance. …",1/5
626,Altira Macau,"(Translated by Google) Outskirts Hotel
(Original)
변두리 호텔",1/5
627,Altira Macau,,1/5
634,Conrad Macao,This is a very good stay in Conrad Macao.,5/5
635,Conrad Macao,"Amazing staycation experience by your outstanding team members and I am agerly looking forward to my next stay, and again, enjoy life with great people, nice food and professional hospitality.",5/5
636,Conrad Macao,"The room at Conrad Macao was a bit old but up to Conrad standards. It was a huge let down at the check in. The staff was not helpful, nor friendly.
The staff couldn’t find my booking and asked me to pay the day rate (about 2000 …",2/5
637,Conrad Macao,"😊family environment , very nice 😊",5/5
638,Conrad Macao,Nice and clean hotel. Eating and shopping is really convenient here.,5/5
639,Conrad Macao,"One of my favorite hotels in the world. Most friendly and welcoming staff. If you are a Hilton Gold/Diamond make sure to visit the executive lounge, great hospitality and selection of food and beverage.",5/5
640,Conrad Macao,We feel very perfect to this hotel. Although we do not opportunity to upgrade a double bed suite. The rooms space is enough for 2adults and 1children. …,5/5
641,Conrad Macao,"Comfortable, cleanliness, hospitality are the standard of Hilton brand. Macao Conrad (MC) meets the requirements. As Diamond member, the perks are exceeding the expectation at MC. Free extraordinary international breakfast, free room …",4/5
642,Conrad Macao,"Clean and spacious rooms. Well equipped with all amenities needed. The management provides in-house guests with FREE usage of a handy smartphone during their stay here. Thus, enabling them to make unlimited local and international calls, …",5/5
643,Conrad Macao,"I have always loved Conrad. Conrad Macao was exceptional. The service was excellent staff were polite, professional and friendly. My sister got a birthday cake from conrad it was a nice touch and surprise as I didn't inform them it was her …",5/5
